xvals,data
42.2992992992993,3.748376515055813
42.348348348348345,3.7492124842730292
42.3973973973974,3.7500474858073503
42.446446446446444,3.750881521896484
42.4954954954955,3.7517145947703865
42.54454454454454,3.7525467066512954
42.59359359359359,3.7533778597537673
42.64264264264264,3.7542080562847135
42.69169169169169,3.7550372984434324
42.74074074074074,3.755865588421648
42.789789789789786,3.756692928403542
42.83883883883884,3.7575193205657906
42.887887887887885,3.7583447670775962
42.93693693693694,3.7591692701007235
42.985985985985984,3.759992831789533
43.03503503503503,3.760815454291015
43.08408408408408,3.7616371397448223
43.13313313313313,3.7624578902833044
43.18218218218218,3.763277708031541
43.23123123123123,3.764096595107374
43.28028028028028,3.7649145536214403
43.329329329329326,3.765731585677207
43.37837837837838,3.766547693370999
43.427427427427425,3.7673628787920364
43.47647647647648,3.768177144022463
43.525525525525524,3.7689904911373806
43.57457457457457,3.769802922204878
43.62362362362362,3.7706144392860668
43.67267267267267,3.7714250444351065
43.72172172172172,3.772234739699243
43.77077077077077,3.7730435271188334
43.81981981981982,3.773851408727381
43.868868868868866,3.7746583865515633
43.91791791791792,3.7754644626112643
43.966966966966964,3.7762696389196044
44.01601601601602,3.7770739174829697
44.06506506506506,3.777877300301042
44.11411411411411,3.778679789366831
44.16316316316316,3.779481386666701
44.21221221221221,3.7802820941804014
44.26126126126126,3.781081913881097
44.31031031031031,3.7818808477353962
44.35935935935936,3.7826788977033803
44.408408408408405,3.7834760657386317
44.45745745745746,3.7842723537882637
44.506506506506504,3.785067763792948
44.55555555555556,3.785862297686945
44.6046046046046,3.786655957398129
44.65365365365365,3.7874487448480183
44.7027027027027,3.788240661951803
44.75175175175175,3.7890317106183735
44.8008008008008,3.789821892750344
44.849849849849846,3.7906112102440863
44.8988988988989,3.791399664989752
44.947947947947945,3.792187258871302
44.996996996997,3.7929739937665325
45.046046046046044,3.7937598715471035
45.09509509509509,3.7945448940785633
45.14414414414414,3.7953290632203767
45.19319319319319,3.7961123808259507
45.24224224224224,3.7968948487426606
45.29129129129129,3.797676468811877
45.34034034034034,3.798457242868991
45.389389389389386,3.799237172743441
45.43843843843844,3.800016260258737
45.487487487487485,3.800794507232487
45.53653653653654,3.8015719154764227
45.585585585585584,3.8023484867964243
45.63463463463463,3.803124222992546
45.68368368368368,3.8038991258590418
45.73273273273273,3.8046731971843872
45.78178178178178,3.8054464387513085
45.83083083083083,3.8062188523368046
45.87987987987988,3.8069904397121714
45.928928928928926,3.8077612026430274
45.97797797797798,3.8085311428893376
46.027027027027025,3.8093002622054373
46.07607607607608,3.810068562340056
46.12512512512512,3.8108360450363423
46.17417417417417,3.811602712031885
46.22322322322322,3.812368565058741
46.27227227227227,3.8131336058434537
46.32132132132132,3.813897836107081
46.37037037037037,3.814661257565216
46.41941941941942,3.8154238719280094
46.468468468468465,3.816185680900195
46.51751751751752,3.8169466861811108
46.566566566566564,3.817706889464722
46.61561561561561,3.8184662924396444
46.66466466466466,3.8192248967891653
46.71371371371371,3.8199827041912675
46.76276276276276,3.8207397163186516
46.81181181181181,3.821495934838756
46.86086086086086,3.822251361413782
46.909909909909906,3.823005997700713
46.95895895895896,3.8237598453513377
47.008008008008005,3.8245129060122727
47.05705705705706,3.825265181324981
47.106106106106104,3.826016672925798
47.15515515515515,3.826767382445947
47.2042042042042,3.8275173115115666
47.25325325325325,3.828266461743728
47.3023023023023,3.829014834758456
47.35135135135135,3.8297624321667527
47.4004004004004,3.830509255574615
47.449449449449446,3.8312553065830577
47.4984984984985,3.832000586788132
47.547547547547545,3.832745097780949
47.5965965965966,3.8334888411476973
47.645645645645644,3.834231818469664
47.69469469469469,3.834974031323255
47.74374374374374,3.8357154812800163
47.79279279279279,3.8364561699066515
47.84184184184184,3.837196098765044
47.89089089089089,3.8379352694122755
47.93993993993994,3.838673683400646
47.988988988988986,3.839411342277692
48.03803803803804,3.84014824758621
48.087087087087085,3.8408844008642706
48.13613613613614,3.841619803645241
48.18518518518518,3.8423544574578044
48.23423423423423,3.8430883638259767
48.28328328328328,3.8438215242691283
48.33233233233233,3.8445539403019997
48.38138138138138,3.845285613434724
48.43043043043043,3.846016545172843
48.47947947947948,3.8467467370173254
48.528528528528525,3.8474761904645884
48.57757757757758,3.848204907006513
48.626626626626624,3.848932888130463
48.67567567567567,3.849660135319304
48.72472472472472,3.850386650051422
48.77377377377377,3.851112433800739
48.82282282282282,3.8518374880367343
48.87187187187187,3.852561814224458
48.92092092092092,3.8532854138245547
48.969969969969966,3.8540082882932745
49.01901901901902,3.854730439082496
49.068068068068065,3.855451867639741
49.11711711711712,3.8561725754081926
49.166166166166164,3.8568925638267126
49.21521521521521,3.857611834329859
49.26426426426426,3.858330388347901
49.31331331331331,3.8590482273068405
49.36236236236236,3.8597653526284246
49.41141141141141,3.860481765730165
49.46046046046046,3.8611974680253542
49.509509509509506,3.8619124609230817
49.55855855855856,3.862626745828252
49.607607607607605,3.863340324141599
49.65665665665666,3.8640531972597048
49.705705705705704,3.8647653665750146
49.75475475475475,3.865476833475854
49.8038038038038,3.8661875993464436
49.85285285285285,3.866897665566918
49.9019019019019,3.8676070335133383
49.95095095095095,3.8683157045577112
50.0,3.8690236800680036
