Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Spannung, Ch B (V) Messreihe #1
0,000	-0,009	-8,289E-5
0,050	-0,010	-0,001
0,100	-0,009	-3,772E-5
0,150	-0,009	-6,151E-4
0,200	-0,009	2,260E-4
0,250	-0,012	-9,557E-4
0,300	-0,029	4,103E-4
0,350	-0,052	-4,064E-4
0,400	-0,071	4,689E-4
0,450	-0,100	2,687E-4
0,500	-0,134	0,002
0,550	-0,172	0,001
0,600	-0,206	0,003
0,650	-0,221	0,003
0,700	-0,249	0,004
0,750	-0,289	0,003
0,800	-0,307	0,005
0,850	-0,310	0,004
0,900	-0,311	0,005
0,950	-0,311	0,004
1,000	-0,311	0,005
1,050	-0,312	0,004
1,100	-0,321	0,006
1,150	-0,338	0,004
1,200	-0,368	0,006
1,250	-0,380	0,006
1,300	-0,385	0,007
1,350	-0,398	0,006
1,400	-0,409	0,007
1,450	-0,433	0,007
1,500	-0,459	0,008
1,550	-0,472	0,007
1,600	-0,484	0,009
1,650	-0,501	0,008
1,700	-0,529	0,010
1,750	-0,562	0,009
1,800	-0,587	0,011
1,850	-0,605	0,010
1,900	-0,623	0,011
1,950	-0,634	0,010
2,000	-0,652	0,012
2,050	-0,682	0,011
2,100	-0,703	0,013
2,150	-0,729	0,012
2,200	-0,769	0,014
2,250	-0,818	0,014
2,300	-0,839	0,015
2,350	-0,841	0,015
2,400	-0,843	0,016
2,450	-0,856	0,015
2,500	-0,899	0,016
2,550	-0,937	0,016
2,600	-0,962	0,018
2,650	-1,006	0,017
2,700	-1,028	0,019
2,750	-1,030	0,018
2,800	-1,031	0,019
2,850	-1,050	0,018
2,900	-1,065	0,019
2,950	-1,089	0,018
3,000	-1,127	0,020
3,050	-1,144	0,019
3,100	-1,146	0,021
3,150	-1,160	0,019
3,200	-1,178	0,021
3,250	-1,221	0,021
3,300	-1,228	0,022
3,350	-1,229	0,021
3,400	-1,233	0,022
3,450	-1,258	0,021
3,500	-1,267	0,022
3,550	-1,268	0,021
3,600	-1,268	0,022
3,650	-1,271	0,021
3,700	-1,297	0,023
3,750	-1,332	0,022
3,800	-1,351	0,023
3,850	-1,379	0,023
3,900	-1,415	0,024
3,950	-1,426	0,023
4,000	-1,442	0,024
4,050	-1,456	0,024
4,100	-1,460	0,025
4,150	-1,493	0,024
4,200	-1,501	0,026
4,250	-1,501	0,024
4,300	-1,501	0,026
4,350	-1,501	0,025
4,400	-1,502	0,026
4,450	-1,501	0,024
4,500	-1,518	0,026
4,550	-1,565	0,025
4,600	-1,615	0,027
4,650	-1,645	0,026
4,700	-1,664	0,028
4,750	-1,680	0,027
4,800	-1,715	0,028
4,850	-1,749	0,028
4,900	-1,785	0,029
4,950	-1,832	0,028
5,000	-1,863	0,030
5,050	-1,870	0,029
5,100	-1,871	0,030
5,150	-1,881	0,029
5,200	-1,905	0,031
5,250	-1,928	0,030
5,300	-1,955	0,031
5,350	-1,981	0,030
5,400	-2,020	0,032
5,450	-2,046	0,031
5,500	-2,084	0,032
5,550	-2,124	0,032
5,600	-2,149	0,033
5,650	-2,178	0,033
5,700	-2,204	0,034
5,750	-2,217	0,033
5,800	-2,233	0,034
5,850	-2,256	0,033
5,900	-2,285	0,035
5,950	-2,305	0,034
6,000	-2,314	0,035
6,050	-2,338	0,035
6,100	-2,378	0,036
6,150	-2,426	0,035
6,200	-2,459	0,037
6,250	-2,466	0,036
6,300	-2,470	0,037
6,350	-2,504	0,036
6,400	-2,538	0,038
6,450	-2,541	0,036
6,500	-2,566	0,038
6,550	-2,585	0,037
6,600	-2,606	0,038
6,650	-2,680	0,038
6,700	-2,752	0,040
6,750	-2,800	0,039
6,800	-2,828	0,041
6,850	-2,835	0,040
6,900	-2,835	0,041
6,950	-2,835	0,040
7,000	-2,835	0,041
7,050	-2,835	0,040
7,100	-2,843	0,041
7,150	-2,881	0,040
7,200	-2,942	0,042
7,250	-2,985	0,041
7,300	-3,039	0,042
7,350	-3,083	0,042
7,400	-3,100	0,043
7,450	-3,155	0,043
7,500	-3,219	0,044
7,550	-3,250	0,043
7,600	-3,277	0,045
7,650	-3,283	0,044
7,700	-3,285	0,045
7,750	-3,288	0,044
7,800	-3,288	0,045
7,850	-3,288	0,044
7,900	-3,303	0,045
7,950	-3,321	0,044
8,000	-3,371	0,046
8,050	-3,415	0,045
8,100	-3,464	0,046
8,150	-3,511	0,045
8,200	-3,589	0,047
8,250	-3,674	0,047
8,300	-3,686	0,048
8,350	-3,725	0,047
8,400	-3,742	0,049
8,450	-3,762	0,048
8,500	-3,783	0,049
8,550	-3,808	0,048
8,600	-3,830	0,049
8,650	-3,853	0,048
8,700	-3,863	0,050
8,750	-3,889	0,049
8,800	-3,900	0,050
8,850	-3,924	0,049
8,900	-3,947	0,050
8,950	-3,973	0,049
9,000	-4,015	0,051
9,050	-4,028	0,050
9,100	-4,029	0,051
9,150	-4,032	0,050
9,200	-4,033	0,051
9,250	-4,033	0,050
9,300	-4,033	0,051
9,350	-4,033	0,050
9,400	-4,043	0,051
9,450	-4,085	0,050
9,500	-4,106	0,051
9,550	-4,116	0,050
9,600	-4,137	0,051
9,650	-4,138	0,051
9,700	-4,138	0,052
9,750	-4,138	0,050
9,800	-4,138	0,052
9,850	-4,138	0,051
9,900	-4,138	0,052
9,950	-4,181	0,051
10,000	-4,262	0,052
10,050	-4,336	0,052
10,100	-4,401	0,054
10,150	-4,437	0,052
10,200	-4,461	0,054
10,250	-4,483	0,053
10,300	-4,502	0,054
10,350	-4,552	0,053
10,400	-4,583	0,055
10,450	-4,608	0,054
10,500	-4,622	0,055
10,550	-4,622	0,054
10,600	-4,646	0,055
10,650	-4,683	0,054
10,700	-4,684	0,055
10,750	-4,687	0,054
10,800	-4,732	0,056
10,850	-4,797	0,055
10,900	-4,850	0,057
10,950	-4,885	0,056
11,000	-4,930	0,057
11,050	-4,977	0,056
11,100	-4,996	0,057
11,150	-5,022	0,056
11,200	-5,063	0,058
11,250	-5,104	0,057
11,300	-5,133	0,058
11,350	-5,139	0,057
11,400	-5,139	0,058
11,450	-5,139	0,057
11,500	-5,139	0,058
11,550	-5,139	0,057
11,600	-5,139	0,058
11,650	-5,139	0,058
11,700	-5,178	0,059
11,750	-5,240	0,058
11,800	-5,301	0,059
11,850	-5,363	0,059
11,900	-5,383	0,060
11,950	-5,401	0,059
12,000	-5,447	0,060
12,050	-5,494	0,060
12,100	-5,541	0,061
12,150	-5,572	0,060
12,200	-5,573	0,061
12,250	-5,590	0,060
12,300	-5,599	0,061
12,350	-5,630	0,060
12,400	-5,686	0,062
12,450	-5,699	0,061
12,500	-5,699	0,062
12,550	-5,702	0,061
12,600	-5,704	0,062
12,650	-5,704	0,061
12,700	-5,703	0,062
12,750	-5,704	0,061
12,800	-5,708	0,062
12,850	-5,767	0,061
12,900	-5,840	0,062
12,950	-5,887	0,061
13,000	-5,918	0,063
13,050	-5,943	0,062
13,100	-5,981	0,063
13,150	-6,022	0,062
13,200	-6,068	0,064
13,250	-6,126	0,063
13,300	-6,161	0,064
13,350	-6,188	0,063
13,400	-6,228	0,064
13,450	-6,243	0,064
13,500	-6,258	0,065
13,550	-6,268	0,064
13,600	-6,290	0,065
13,650	-6,340	0,064
13,700	-6,381	0,065
13,750	-6,436	0,065
13,800	-6,467	0,066
13,850	-6,475	0,065
13,900	-6,477	0,066
13,950	-6,477	0,065
14,000	-6,477	0,066
14,050	-6,477	0,065
14,100	-6,477	0,066
14,150	-6,477	0,065
14,200	-6,479	0,066
14,250	-6,521	0,065
14,300	-6,588	0,066
14,350	-6,625	0,065
14,400	-6,644	0,067
14,450	-6,653	0,066
14,500	-6,658	0,067
14,550	-6,660	0,066
14,600	-6,662	0,067
14,650	-6,662	0,066
14,700	-6,663	0,067
14,750	-6,663	0,066
14,800	-6,664	0,067
14,850	-6,664	0,066
14,900	-6,664	0,067
14,950	-6,664	0,066
15,000	-6,664	0,067
15,050	-6,664	0,066
15,100	-6,665	0,067
15,150	-6,664	0,065
15,200	-6,664	0,067
15,250	-6,660	0,066
15,300	-6,616	0,066
15,350	-6,564	0,065
15,400	-6,538	0,066
15,450	-6,520	0,065
15,500	-6,488	0,066
15,550	-6,424	0,065
15,600	-6,408	0,066
15,650	-6,399	0,065
15,700	-6,397	0,066
15,750	-6,383	0,064
15,800	-6,354	0,065
15,850	-6,347	0,065
15,900	-6,346	0,066
15,950	-6,346	0,064
16,000	-6,338	0,065
16,050	-6,337	0,064
16,100	-6,337	0,065
16,150	-6,328	0,064
16,200	-6,319	0,065
16,250	-6,318	0,064
16,300	-6,318	0,065
16,350	-6,308	0,064
16,400	-6,295	0,065
16,450	-6,283	0,064
16,500	-6,278	0,065
16,550	-6,275	0,064
16,600	-6,252	0,065
16,650	-6,243	0,064
16,700	-6,233	0,065
16,750	-6,216	0,064
16,800	-6,193	0,065
16,850	-6,177	0,064
16,900	-6,157	0,065
16,950	-6,136	0,064
17,000	-6,133	0,065
17,050	-6,133	0,064
17,100	-6,133	0,065
17,150	-6,133	0,063
17,200	-6,123	0,064
17,250	-6,107	0,063
17,300	-6,094	0,064
17,350	-6,080	0,063
17,400	-6,080	0,064
17,450	-6,079	0,063
17,500	-6,071	0,064
17,550	-6,057	0,063
17,600	-6,053	0,064
17,650	-6,030	0,063
17,700	-6,001	0,064
17,750	-5,982	0,063
17,800	-5,982	0,064
17,850	-5,982	0,063
17,900	-5,982	0,064
17,950	-5,982	0,063
18,000	-5,982	0,064
18,050	-5,944	0,063
18,100	-5,893	0,063
18,150	-5,885	0,062
18,200	-5,884	0,063
18,250	-5,884	0,062
18,300	-5,873	0,063
18,350	-5,841	0,063
18,400	-5,828	0,063
18,450	-5,819	0,062
18,500	-5,812	0,063
18,550	-5,810	0,062
18,600	-5,811	0,063
18,650	-5,810	0,062
18,700	-5,802	0,063
18,750	-5,778	0,062
18,800	-5,764	0,063
18,850	-5,748	0,062
18,900	-5,737	0,063
18,950	-5,719	0,061
19,000	-5,709	0,063
19,050	-5,702	0,061
19,100	-5,674	0,063
19,150	-5,662	0,061
19,200	-5,638	0,062
19,250	-5,627	0,061
19,300	-5,597	0,062
19,350	-5,567	0,061
19,400	-5,537	0,062
19,450	-5,532	0,061
19,500	-5,499	0,062
19,550	-5,483	0,061
19,600	-5,452	0,061
19,650	-5,428	0,060
19,700	-5,409	0,061
19,750	-5,391	0,060
19,800	-5,382	0,061
19,850	-5,382	0,060
19,900	-5,361	0,061
19,950	-5,335	0,060
20,000	-5,325	0,061
20,050	-5,325	0,060
20,100	-5,308	0,061
20,150	-5,282	0,059
20,200	-5,277	0,061
20,250	-5,277	0,059
20,300	-5,276	0,061
20,350	-5,269	0,059
20,400	-5,254	0,061
20,450	-5,248	0,059
20,500	-5,222	0,061
20,550	-5,193	0,059
20,600	-5,188	0,060
20,650	-5,185	0,059
20,700	-5,168	0,060
20,750	-5,166	0,059
20,800	-5,166	0,060
20,850	-5,166	0,059
20,900	-5,165	0,060
20,950	-5,162	0,059
21,000	-5,161	0,060
21,050	-5,117	0,059
21,100	-5,061	0,060
21,150	-5,023	0,058
21,200	-5,005	0,059
21,250	-4,994	0,058
21,300	-4,958	0,059
21,350	-4,918	0,057
21,400	-4,900	0,059
21,450	-4,883	0,058
21,500	-4,858	0,058
21,550	-4,827	0,057
21,600	-4,803	0,058
21,650	-4,784	0,057
21,700	-4,779	0,058
21,750	-4,762	0,057
21,800	-4,748	0,058
21,850	-4,738	0,057
21,900	-4,720	0,058
21,950	-4,719	0,056
22,000	-4,712	0,058
22,050	-4,702	0,056
22,100	-4,675	0,057
22,150	-4,643	0,056
22,200	-4,636	0,057
22,250	-4,617	0,056
22,300	-4,590	0,057
22,350	-4,573	0,056
22,400	-4,527	0,057
22,450	-4,492	0,055
22,500	-4,471	0,056
22,550	-4,468	0,055
22,600	-4,436	0,056
22,650	-4,407	0,055
22,700	-4,404	0,056
22,750	-4,387	0,054
22,800	-4,367	0,056
22,850	-4,361	0,054
22,900	-4,359	0,055
22,950	-4,357	0,054
23,000	-4,331	0,055
23,050	-4,316	0,054
23,100	-4,314	0,055
23,150	-4,305	0,054
23,200	-4,292	0,055
23,250	-4,268	0,054
23,300	-4,255	0,055
23,350	-4,228	0,054
23,400	-4,203	0,055
23,450	-4,200	0,054
23,500	-4,196	0,055
23,550	-4,191	0,054
23,600	-4,189	0,055
23,650	-4,173	0,054
23,700	-4,170	0,055
23,750	-4,130	0,053
23,800	-4,087	0,054
23,850	-4,072	0,053
23,900	-4,069	0,054
23,950	-4,037	0,053
24,000	-4,023	0,054
24,050	-3,974	0,052
24,100	-3,939	0,053
24,150	-3,916	0,052
24,200	-3,909	0,053
24,250	-3,901	0,052
24,300	-3,886	0,053
24,350	-3,876	0,052
24,400	-3,864	0,053
24,450	-3,837	0,052
24,500	-3,834	0,052
24,550	-3,811	0,051
24,600	-3,757	0,052
24,650	-3,731	0,051
24,700	-3,719	0,052
24,750	-3,696	0,050
24,800	-3,686	0,052
24,850	-3,682	0,050
24,900	-3,671	0,051
24,950	-3,651	0,050
25,000	-3,626	0,051
25,050	-3,607	0,049
25,100	-3,597	0,051
25,150	-3,570	0,049
25,200	-3,541	0,050
25,250	-3,514	0,049
25,300	-3,499	0,050
25,350	-3,470	0,049
25,400	-3,452	0,049
25,450	-3,430	0,048
25,500	-3,404	0,049
25,550	-3,391	0,048
25,600	-3,387	0,049
25,650	-3,375	0,048
25,700	-3,364	0,049
25,750	-3,360	0,048
25,800	-3,346	0,049
25,850	-3,338	0,048
25,900	-3,326	0,049
25,950	-3,296	0,048
26,000	-3,272	0,048
26,050	-3,232	0,047
26,100	-3,190	0,048
26,150	-3,159	0,046
26,200	-3,136	0,047
26,250	-3,130	0,046
26,300	-3,130	0,047
26,350	-3,130	0,046
26,400	-3,130	0,047
26,450	-3,117	0,046
26,500	-3,072	0,047
26,550	-3,045	0,046
26,600	-3,028	0,047
26,650	-2,996	0,045
26,700	-2,972	0,046
26,750	-2,963	0,045
26,800	-2,951	0,046
26,850	-2,950	0,045
26,900	-2,950	0,046
26,950	-2,950	0,045
27,000	-2,950	0,046
27,050	-2,950	0,045
27,100	-2,950	0,046
27,150	-2,950	0,045
27,200	-2,910	0,046
27,250	-2,843	0,044
27,300	-2,812	0,045
27,350	-2,810	0,044
27,400	-2,808	0,045
27,450	-2,782	0,044
27,500	-2,736	0,044
27,550	-2,717	0,043
27,600	-2,698	0,044
27,650	-2,692	0,043
27,700	-2,686	0,044
27,750	-2,666	0,042
27,800	-2,657	0,043
27,850	-2,656	0,042
27,900	-2,638	0,043
27,950	-2,620	0,042
28,000	-2,617	0,043
28,050	-2,588	0,042
28,100	-2,582	0,043
28,150	-2,581	0,041
28,200	-2,571	0,043
28,250	-2,563	0,042
28,300	-2,563	0,043
28,350	-2,563	0,042
28,400	-2,550	0,043
28,450	-2,513	0,041
28,500	-2,506	0,042
28,550	-2,501	0,041
28,600	-2,476	0,042
28,650	-2,476	0,041
28,700	-2,476	0,042
28,750	-2,476	0,041
28,800	-2,476	0,042
28,850	-2,475	0,041
28,900	-2,476	0,042
28,950	-2,475	0,041
29,000	-2,470	0,042
29,050	-2,425	0,041
29,100	-2,386	0,041
29,150	-2,384	0,040
29,200	-2,383	0,041
29,250	-2,383	0,040
29,300	-2,380	0,041
29,350	-2,354	0,040
29,400	-2,352	0,041
29,450	-2,345	0,040
29,500	-2,318	0,041
29,550	-2,316	0,040
29,600	-2,300	0,041
29,650	-2,281	0,039
29,700	-2,271	0,040
29,750	-2,233	0,038
29,800	-2,224	0,040
29,850	-2,216	0,038
29,900	-2,198	0,039
29,950	-2,197	0,038
30,000	-2,197	0,039
30,050	-2,197	0,038
30,100	-2,197	0,040
30,150	-2,197	0,038
30,200	-2,197	0,040
30,250	-2,189	0,039
30,300	-2,119	0,039
30,350	-2,052	0,037
30,400	-2,039	0,038
30,450	-2,039	0,037
30,500	-2,039	0,038
30,550	-2,038	0,037
30,600	-2,015	0,038
30,650	-1,968	0,036
30,700	-1,920	0,037
30,750	-1,911	0,036
30,800	-1,910	0,037
30,850	-1,911	0,035
30,900	-1,910	0,036
30,950	-1,910	0,035
31,000	-1,894	0,036
31,050	-1,884	0,035
31,100	-1,884	0,036
31,150	-1,873	0,035
31,200	-1,836	0,036
31,250	-1,816	0,034
31,300	-1,796	0,036
31,350	-1,772	0,034
31,400	-1,770	0,035
31,450	-1,770	0,034
31,500	-1,770	0,035
31,550	-1,758	0,034
31,600	-1,735	0,035
31,650	-1,724	0,033
31,700	-1,673	0,034
31,750	-1,628	0,032
31,800	-1,575	0,033
31,850	-1,559	0,032
31,900	-1,559	0,033
31,950	-1,559	0,032
32,000	-1,559	0,033
32,050	-1,558	0,032
32,100	-1,557	0,033
32,150	-1,558	0,031
32,200	-1,559	0,033
32,250	-1,556	0,032
32,300	-1,555	0,033
32,350	-1,556	0,032
32,400	-1,547	0,033
32,450	-1,534	0,032
32,500	-1,504	0,032
32,550	-1,462	0,031
32,600	-1,447	0,031
32,650	-1,427	0,030
32,700	-1,407	0,031
32,750	-1,359	0,030
32,800	-1,311	0,030
32,850	-1,271	0,029
32,900	-1,240	0,029
32,950	-1,205	0,028
33,000	-1,161	0,028
33,050	-1,099	0,026
33,100	-1,043	0,026
33,150	-1,020	0,025
33,200	-1,003	0,026
33,250	-0,995	0,024
33,300	-0,988	0,026
33,350	-0,987	0,024
33,400	-0,987	0,025
33,450	-0,987	0,024
33,500	-0,987	0,025
33,550	-0,969	0,024
33,600	-0,884	0,024
33,650	-0,784	0,021
33,700	-0,716	0,021
33,750	-0,686	0,019
33,800	-0,672	0,020
33,850	-0,659	0,019
33,900	-0,648	0,020
33,950	-0,629	0,019
34,000	-0,603	0,019
34,050	-0,568	0,018
34,100	-0,551	0,018
34,150	-0,533	0,017
34,200	-0,517	0,017
34,250	-0,490	0,016
34,300	-0,458	0,016
34,350	-0,425	0,014
34,400	-0,391	0,015
34,450	-0,369	0,013
34,500	-0,335	0,014
34,550	-0,308	0,012
34,600	-0,277	0,012
34,650	-0,257	0,010
34,700	-0,232	0,010
34,750	-0,214	0,009
34,800	-0,179	0,009
34,850	-0,138	0,007
34,900	-0,108	0,006
34,950	-0,099	0,005
35,000	-0,095	0,006
35,050	-0,094	0,004
35,100	-0,093	0,005
35,150	-0,093	0,004
35,200	-0,084	0,005
35,250	-0,036	0,003
35,300	-0,021	0,003
35,350	-0,016	8,375E-4
35,400	-0,013	0,002
35,450	-0,012	5,348E-4
35,500	-0,011	0,001
35,550	-0,011	2,247E-4
35,600	-0,009	0,001
35,650	-0,007	2,504E-4
35,700	-0,006	0,002
35,750	-0,007	4,285E-5
35,800	-0,008	9,340E-4
35,850	-0,009	3,712E-4
35,900	-0,009	0,001
35,950	-0,009	2,699E-4
36,000	-0,007	0,001
36,050	-0,006	7,336E-5
36,100	-0,006	9,047E-4
36,150	-0,006	6,726E-5
36,200	-0,005	9,047E-4
36,250	-0,005	1,539E-4
36,300	-0,005	9,034E-4
36,350	-0,005	1,930E-4
36,400	-0,005	7,240E-4
36,450	-0,006	-1,927E-4
36,500	-0,005	0,001
36,550	0,002	-2,855E-4
36,600	0,008	1,783E-4
36,650	0,009	-9,398E-4
36,700	0,010	1,246E-4
36,750	0,010	-8,641E-4
36,800	0,011	2,028E-4
36,850	0,011	-7,665E-4
36,900	0,011	1,355E-5
36,950	0,011	-7,946E-4
37,000	0,011	-3,942E-4
37,050	0,011	-0,001
37,100	0,011	-8,655E-5
37,150	0,020	-0,001
37,200	0,047	-0,001
37,250	0,067	-0,003
37,300	0,095	-0,005
37,350	0,115	-0,007
37,400	0,140	-0,009
37,450	0,165	-0,014
37,500	0,180	-0,017
37,550	0,192	-0,022
37,600	0,204	-0,027
37,650	0,214	-0,035
37,700	0,221	-0,042
37,750	0,227	-0,052
37,800	0,235	-0,062
37,850	0,240	-0,076
37,900	0,250	-0,091
37,950	0,255	-0,110
38,000	0,261	-0,129
38,050	0,264	-0,151
38,100	0,267	-0,171
38,150	0,269	-0,194
38,200	0,272	-0,215
38,250	0,274	-0,239
38,300	0,276	-0,261
38,350	0,277	-0,284
38,400	0,279	-0,306
38,450	0,280	-0,329
38,500	0,281	-0,351
38,550	0,289	-0,376
38,600	0,292	-0,402
38,650	0,293	-0,430
38,700	0,294	-0,456
38,750	0,295	-0,484
38,800	0,297	-0,510
38,850	0,299	-0,538
38,900	0,302	-0,565
38,950	0,306	-0,594
39,000	0,310	-0,622
39,050	0,315	-0,651
39,100	0,323	-0,681
39,150	0,330	-0,713
39,200	0,342	-0,743
39,250	0,363	-0,773
39,300	0,411	-0,800
39,350	0,533	-0,824
39,400	0,681	-0,838
39,450	0,782	-0,846
39,500	0,836	-0,848
39,550	0,859	-0,850
39,600	0,871	-0,850
39,650	0,887	-0,851
39,700	0,895	-0,851
39,750	0,905	-0,852
39,800	0,911	-0,852
39,850	0,913	-0,853
39,900	0,918	-0,852
39,950	0,920	-0,853
40,000	0,926	-0,852
40,050	0,931	-0,853
40,100	0,939	-0,853
40,150	0,942	-0,854
40,200	0,952	-0,853
40,250	0,966	-0,854
40,300	0,977	-0,854
40,350	0,988	-0,855
40,400	1,000	-0,854
40,450	1,009	-0,856
40,500	1,015	-0,855
40,550	1,017	-0,856
40,600	1,018	-0,856
40,650	1,018	-0,856
40,700	1,018	-0,856
40,750	1,019	-0,857
40,800	1,022	-0,856
40,850	1,026	-0,857
40,900	1,045	-0,856
40,950	1,068	-0,858
41,000	1,106	-0,858
41,050	1,133	-0,860
41,100	1,142	-0,859
41,150	1,145	-0,860
41,200	1,168	-0,860
41,250	1,192	-0,861
41,300	1,202	-0,861
41,350	1,205	-0,862
41,400	1,211	-0,861
41,450	1,218	-0,862
41,500	1,224	-0,861
41,550	1,239	-0,863
41,600	1,262	-0,862
41,650	1,271	-0,863
41,700	1,282	-0,863
41,750	1,296	-0,864
41,800	1,315	-0,864
41,850	1,330	-0,865
41,900	1,344	-0,865
41,950	1,358	-0,865
42,000	1,377	-0,865
42,050	1,399	-0,867
42,100	1,419	-0,866
42,150	1,435	-0,867
42,200	1,442	-0,867
42,250	1,454	-0,868
42,300	1,463	-0,867
42,350	1,468	-0,868
42,400	1,482	-0,868
42,450	1,500	-0,869
42,500	1,514	-0,868
42,550	1,535	-0,869
42,600	1,551	-0,869
42,650	1,575	-0,870
42,700	1,603	-0,870
42,750	1,608	-0,871
42,800	1,627	-0,870
42,850	1,658	-0,872
42,900	1,680	-0,871
42,950	1,702	-0,873
43,000	1,711	-0,872
43,050	1,721	-0,873
43,100	1,740	-0,873
43,150	1,745	-0,874
43,200	1,755	-0,873
43,250	1,796	-0,874
43,300	1,829	-0,874
43,350	1,841	-0,875
43,400	1,850	-0,875
43,450	1,852	-0,875
43,500	1,869	-0,875
43,550	1,901	-0,876
43,600	1,916	-0,876
43,650	1,931	-0,877
43,700	1,940	-0,876
43,750	1,941	-0,877
43,800	1,941	-0,877
43,850	1,941	-0,877
43,900	1,941	-0,876
43,950	1,941	-0,877
44,000	1,941	-0,877
44,050	1,942	-0,877
44,100	1,946	-0,876
44,150	1,948	-0,877
44,200	1,960	-0,877
44,250	1,971	-0,877
44,300	1,987	-0,877
44,350	2,012	-0,878
44,400	2,015	-0,878
44,450	2,017	-0,878
44,500	2,036	-0,878
44,550	2,049	-0,878
44,600	2,076	-0,878
44,650	2,106	-0,879
44,700	2,144	-0,879
44,750	2,185	-0,880
44,800	2,199	-0,880
44,850	2,214	-0,881
44,900	2,261	-0,881
44,950	2,282	-0,882
45,000	2,285	-0,881
45,050	2,304	-0,882
45,100	2,325	-0,882
45,150	2,328	-0,882
45,200	2,345	-0,882
45,250	2,362	-0,883
45,300	2,364	-0,883
45,350	2,371	-0,883
45,400	2,394	-0,883
45,450	2,405	-0,884
